url,직무,회사 이름,위치/근무지,경력,주요업무,자격요건,우대사항,기술스택/툴
https://www.wanted.co.kr/wd/233382,전기차 충전기 하드웨어 설계/검증 (E-Mobility본부),그리드위즈,경기 성남시,경력 5년 이상,"주요업무
• EV 충전기 개발
• 제품 회로/PCB 설계
• 신뢰성 시험 및 인증","자격요건
• 학력 : 대졸 이상
• 전공 : 전기, 전자, 제어, 정보통신
* 포트폴리오 제출 필수","우대사항
• EV 충전기 개발 경험 우대
• KC/FCC/CE/UL인증 유경험자
• 양산 이관 관리 및 실무 경험자
• 설계 Tool (회로, 2D) 사용 가능자","['신뢰성', '회로', '회로 설계', 'PCB 디자인', 'PCB 레이아웃 설계']"
https://www.wanted.co.kr/wd/258569,QA 엔지니어/ AI Lab 제품기획팀,모아데이타,경기 성남시,경력 3-7년,"주요업무
- 코드 테스트 및 보안 위헙 분석
- 제품 테스트, 배포 및 릴리즈
- 자동화 테스트 개발
- 오류에 대한 근본 원인 분석 수행
- 시스템 문제 해결 및 유지 관리
- 개발 매뉴얼 관리
- 제품 매뉴얼 관리","자격요건
- 산업 공학, 컴퓨터 공학 등 관련 전공자
- 소프트웨어 개발 및 프로젝트 관리에 대한 광범위한 경험
- CI/CD 툴 능숙자
- 원활한 의사소통 및 프레젠테이션 기술","우대사항
• 관련 전공자
• 각종 대회 입상자",[]
https://www.wanted.co.kr/wd/243141,"L4-L7 스위치 가상화 솔루션 개발 C,Python,Linux (커널5팀)",파이오링크,서울 금천구,경력 2-10년,"주요업무
ㆍ커널5팀 [ ADC(L4-L7 스위치) 가상화 솔루션 개발 ]
* KVM/Docker 연동
* HTTP/HTTPS Proxy 개발","자격요건
* C, Python 하나 이상의 범용 프로그래밍 언어를 사용한 개발 경험
* Linux 환경에서 개발 경험","우대사항
* 웹서버 모듈 프로그래밍 경험
* 오픈소스 및 가상화 솔루션(KVM, Docker) 활용 경험
* Open SSL 취약점 분석 및 해결 경험자
* 네트워크 기본 지식 및 HTTP 프로토콜 관련 개발 경험자
* 네트워크 관련 프로그래밍이 아니더라도 수준 높은 개인 프로젝트 경험자","['Git', 'Linux', 'Java', 'C', 'AWS', 'Go', 'C++', 'Docker', 'Spring Framework', 'Kernel Programming']"
https://www.wanted.co.kr/wd/258581,프론트엔드 개발자(5년차 이상),스탁키퍼 (뱅카우),서울 강남구,경력 5년 이상,"주요업무
**뱅카우 프론트엔트 시니어 개발자는 이런 일을 하게 돼요!**
• 뱅카우 프론트엔드 서비스(React Native, Next.js)의 신규 기능 개발 및 유지보수
• 뱅카우 어드민 신규 기능 개발 및 유지 보수
• 유지보수성과 재사용성을 고려한 코드 및 컴포넌트 구조 설계
• 프론트엔드 파트 리딩 및 개발 일정 관리","자격요건
• 프론트엔드 개발 경력 5년 이상 또는 그에 준하는 역량 보유하신 분
• React, ReactNative, TypeScript, Next.js에 대한 깊은 이해와 실무 경험이 있으신 분
• 모던 웹 기술 (HTML, CSS, ES6)과 컴포넌트 구조 설계에 능숙하신 분
• 프로젝트 관리 및 팀 매니징 경력이 있으신 분
• 기획자, 디자이너와 원활하게 협업할 수 있으신 분
• UI/UX 구현에 높은 가치를 두고, 보다 나은 사용자 경험을 제공하시는 분
• 능동적인 커뮤니케이션으로 문제 해결을 위해 노력하시는 분","우대사항
• React Native 개발 및 배포 경험이 있으신 분
• RESTful API 설계 및 통신 경험하신 분
• Redux, TanStack Query, Zustand, Jotai 등의 다양한 상태 관리 경험이 있으신 분
• 서버 사이드 렌더링(SSR)과 같은 렌더링 기술 에 대한 이해가 높으신 분
• 코드 리뷰 및 페어 프로그래밍 경험이 있으며, 협업을 통한 코드 품질 개선에 관심이 있으신 분
• 프로젝트 진행 과정에서 원활한 커뮤니케이션과 주도적 업무 수행 가능하신 분
• GitHub Actions, Fastlane 등과 같은 CI/CD 환경 구축 경험이 있으신 분",[]
https://www.wanted.co.kr/wd/257814,인프라 팀장,카카오헬스케어,경기 성남시,경력 3년 이상,"주요업무
SE/NE/DBA/IT Manager의 리딩 및 관리
GCP 환경에서 Kubernetes 기반 인프라 구축/설계/운영
인프라 연동 아키텍처 구성 및 제안
인프라 자동화 및 고도화
다양한 Open Source 플랫폼/솔루션의 구축 및 운영
외부 솔루션 도입 및 운영
비용 관리
장애 관리","자격요건
인프라팀장/리더 경력이 최소 3년 이상이신 분
On-Premise 및 AWS/GCE등 클라우드에 대한 경험이 최소 10년 이상이신 분
사내 인프라/네트워크 관리 경험
개발 부서와의 커뮤니케이션이 원활하신 분
자동화 툴 개발/구축 유경험
클라우드 기반 서비스와 k8s에 대한 라이브 경험이 있으신 분
DevOps와 SRE에 대한 경험 또는 이해도가 높으시 분
장애 관리에 익숙하신 분","우대사항
사내 네트워크 운영 경험
소프트웨어 개발 관련 경력 2년 이상
쿠버네티스 인증 자격, 솔루션 인증 자격증 취득자
기술 블로그 운영
의료시스템의 이해와 병원 전산시스템 구축/운영 경험",[]
https://www.wanted.co.kr/wd/245573,Robot Vision 개발자 (병역특례 가능),테스트웍스,서울 송파구,신입,"주요업무
• 3차원 공간데이터 수집기 개발 (LiDAR/Radar/Camera)
• 딥러닝 기반 3차원 데이터 모델링 (3D Object Detection/Semantic Segmentation/Depth Completion/Depth Estimation/SLAM etc.)
• 실 산업현장에서의 인공지능 기반 자동화 솔루션 개발","자격요건
• Python, C/C++ 언어 중 1개 이상에 능숙한 자
• Pytorch/Tensorflow/Caffe 중 2개 이상의 프레임워크에 능숙한 자
• ROS/Matlab 중 1개 이상 사용이 가능한 자
• 의미론적 객체 분할 / 이상행동탐지 등 과 같은 딥러닝 프로젝트에 참여해 본 자
• 3차원 공간데이터 랜더링 / 모델 개발이 가능한 자
• 관련 석사학위를 보유한 자 혹은 2년 이상의 실무경험","우대사항
• 선형대수/통계학에 대한 기본 지식이 있는 자
• LiDAR / IR Camera 등의 센서를 다루어 본 자
• 컴퓨터비전/딥러닝/SLAM 등 관련 연구(논문)을 이해하고 구현이 가능한 자
• Top-tier 학회 논문 혹은 관련 박사 학위를 보유한 자
• ROS 시스템을 사용하여 멀티센서 수집 시스템을 구축해 본 경험이 있는 자
• 유창한 영어 회화 역량을 보유한 자
• Frontend/Backend 등 관련된 기술이 있는 자",[]
https://www.wanted.co.kr/wd/170201,딥러닝 엔지니어,룩코,서울 강남구,신입-경력 10년,"주요업무
연구목표
• Stable diffusion 및 VITON 모델을 활용하여 사진 -＞ 내옷 복원, 내옷 -＞ 내가 입은 모습을 효과적으로 재현할 수 있는 기술 개발 (기존 모델 차용, 자체 모델링, 자체 학습 등 필요한 모든 것 수행)
• 실제 에이클로젯 서비스에 탑재하기 위한 시스템 기술 및 인프라 개발
• 최적화된 성능을 보장하기 위한 전후처리 기술 개발 및 이에 필요한 이미지/언어 딥러닝 모델 개발 및 도입
• ML 모델링에만 집중하지 않고, 데이터의 의미와 상태를 끊임없이 개선","자격요건
• 딥러닝에 대한 기초 지식이 매우 뛰어나신 분
• Stable diffusion 에 대한 기본 소양 및 관련 논문 또는 프로젝트 경험하신 분
• 석/박사 또는 이에 상응 하신 자격을 갖추신 분
• DL Framework (Pytorch, Tensorflow, Keras) 중 1가지 이상을 자유롭게 활용 가능한 분
• 긍정적이고 도전적이며, 필요한 일을 정의하여 주도적으로 일하는 사람 (가장 중요한 필수요건)
• 전 세계 에이클로젯 유저들에게 그들의 옷장 데이터, 최신 AI 모델/LLM을 활용하여 새로운 가치를 제공하고 싶은 분
• 큰 기업과 스타트업의 차이를 알고 있고, 스타트업 마인드를 보유하고 있는 분
• AI 에 대한 기본 개념을 잘 이해하고 있고, 관련 프로젝트를 다수 수행해본 분
• ""연구""적으로 의미가 깊은 것 보다는, 실제 서비스에 필요하고 사용자들의 편의성을 높이는 기술 개발에 대한 높은 관심 (연구 목적의 업무는 조금도 하지 않습니다)
• Notion/Slack을 통한 커뮤니케이션, Github를 통한 버전관리에 익숙하신 분","우대사항
•이전에 도전적인 성과를 주도적으로 이뤄나간 경험을 보유한 분
•스스로 업무 계획을 세분화하고 추진하는 역량을 보유한 분
•새로운 것을 빠르게 배울 수 있고, 실제로 빠르게 배워서 성과를 낸 경험이 있는 분
•MLflow, WandB, Neptune 관련 기술 및 경험이 있으신 분
•데이터의 통계적 분석과 모델 분석을 통한 insight가 있으신 분

현재 사용하는 기술/환경
• Pytorch, Python, Github, MLFlow, Opencv, AWS, GCP, Docker
• Notion, Slack, Jira","['Github', 'Pytorch', 'Python', 'AWS', 'Docker']"
https://www.wanted.co.kr/wd/258159,ERP 회계 개발.구축 (4~5년),인프라시스템,서울 영등포구,경력 4-5년,"주요업무
• ERP 회계 모듈 개발 및 커스터마이징
• 고객 요구사항 분석 및 시스템 설계
• 회계 데이터의 정확한 처리 및 보고서 생성
• 시스템 유지보수 및 성능 개선","자격요건
• 컴퓨터 공학 또는 관련 분야 학사 학위
• ERP 회계 모듈 개발 경험 3~5년
• SQL 및 데이터베이스 관리 능력
• 회계 원리에 대한 이해","우대사항
• SAP, Oracle 등 주요 ERP 시스템 경험
• 프로젝트 관리 경험
• 팀 협업 및 커뮤니케이션 능력
• 문제 해결 능력","['C#', 'SQL']"
https://www.wanted.co.kr/wd/246411,제조 PM (프로덕트 매니저),인앤아웃코퍼레이션,서울 마포구,경력 5-10년,"주요업무
• 대기업/스타트업/인플루언서 대상 PB 제품 개발 컨설팅 및 프로젝트 관리
• 상품 기획 및 제조 프로젝트 PM
• 국내/외 제조사 발굴 및 협업","자격요건
• 제품 개발 프로젝트 관리 경력 5년 이상 보유자
• 제품 기획부터 양산까지 전 과정에 대한 이해도를 보유하고 계신 분
• 제품 개발에 필요한 다양한 파트너사와의 협업 경험 다수 보유하신 분
• 인프라, 솔루션 등 다양한 고객 요구에 대한 기술 기반의 가치 제안 능력 보유자","우대사항
• 라이프스타일 / 전자 제품 등 완제품 프로젝트 경험 보유하신 분
• 훌륭한 커뮤니케이션 역량을 바탕으로 업무 조율 경험이 풍부하신 분
• 유연한 사고방식과 적극적인 태도를 지닌 분
• 엑셀 및 프레젠테이션 활용과 보고 문서 작성 능력 보유자
• 유관 전공 우대 (기계공학, 산업공학, 전자공학 등)",[]
https://www.wanted.co.kr/wd/234667,[포카마켓] Android 개발자 (리드급),인플루디오,서울 마포구,경력 4년 이상,"주요업무
[안드로이드 개발자는 이런 일을 해요.]
• 포카마켓 국내/글로벌 플랫폼의 안드로이드 앱 개발
• 서비스를 안정적으로 유지하기 위한 자동화 및 유지보수
• 더 나은 서비스를 위한 새로운 기술 도입, 구조 개선, 성능 최적화 등의 다양한 시도

[기술 스택]
언어: Kotlin
• 아키텍처 및 패턴: Clean Architecture, MVVM, MVI
• 비동기 처리: Coroutine, Flow
• 주요 라이브러리: Android Jetpack, Navigation, Retrofit, OkHttp, Hilt,

[협업 도구]
• 버전 관리 및 협업: GitHub, Slack
• 프로젝트 관리: Jira
• 디자인 협업: Figma","자격요건
• 4년 이상의 안드로이드 네이티브 앱 개발 경험 또는 그에 준하는 실력을 보유하신 분
• Jetpack Compose로 상용 앱을 개발하신 경험이 있으신 분
• 타 직군과 원활한 협업을 위한 커뮤니케이션 능력을 보유한 분
• 프로젝트 전반을 리딩하며 구조 설계와 개발을 주도할 수 있으신 분
• 효율적인 코드 리뷰를 통해 코드 품질 향상에 기여한 경험이 있으신 분","우대사항
• 팀 의사결정에 기여할 수 있는 책임감을 보유하신 분
• 상태 관리(MVI, Flow)에 대한 깊은 이해를 보유하신 분
• Git과 버전 관리에 대한 풍부한 실무 경험을 보유하신 분
• CI/CD 환경 구성 및 GitHub Actions을 활용한 자동화 경험이 있으신 분","['Android', 'Kotlin']"
https://www.wanted.co.kr/wd/256651,네이버클라우드 게임플랫폼 QA 담당자,엔베이스코리아,경기 성남시,경력 1-5년,"주요업무
ㆍSDK 분석 및 QA Plan 설계
ㆍSDK 연동 테스트 케이스 작성 및 테스트 수행
ㆍGAMEPOT SDK 배포 및 배포에 따른 이슈 관리
ㆍ서비스 운영 환경 장애 및 CS 대응","자격요건
• 유관 업무 1년 이상","우대사항
• IDE 유경험자 (Xcode, Unity 등)",[]
https://www.wanted.co.kr/wd/258941,Computer Vision Engineer,씨드로닉스,서울 강남구,경력 3-10년,"주요업무
• Field 1: Image based Multi Objects Tracking/Sensor Fusion Algorithm Development
• Field 2: Non-Disruptive/Low Latency Video Streaming Technology Development
• Filed 3: CV Applications Development and Release, Mainternence","자격요건
• C/C++ Developer
• OpenCV-based Development Experience
• 원활한 커뮤니케이션 능력","우대사항
• 석사 이상 Computer Vision / Robotics 전공자
• FFMpeg 기반 개발 경험",[]
https://www.wanted.co.kr/wd/240352,프론트엔드 시니어 개발자 (5년 이상),포지큐브(POSICUBE),서울 강남구,경력 5-15년,"주요업무
• GPT 웹 애플리케이션 개발
- Chat
1. 채팅 UI
2.실시간 응답에 대한 랜더링 최적화
3.부가 기능(즐겨찾기, 자동완성 등) 구현
- Admin
1. 관리자 UI
2.각종 리소스(데이터, 채팅 로그, 사용자, 권한 등)에 대한 CRUD 구현
3. 테이블(데이터그리드), 통계 시각화
- Scenario Editor
1. React Flow(https://reactflow.dev/) 기반 flow chart","자격요건
• 현업 5년 이상 (또는 그에 준하는) 웹 서비스 개발 경험
• 주요 프론트엔드 개발환경 (React, Next, Vue 등) 에 대한 깊은 이해와 실무 경험
• HTML, CSS, Javascript(Typescript) 및 관련 웹 기술에 대한 전문성
• 반응형 설계, 브라우저 호환성, 웹 사용성 등에 대한 개발 경험
• 마이크로 서비스 및 개발 프로세스 이해도 (Git, CI/CD, Docker, TDD 등)","우대사항
• Next.js 등 SSR 프로젝트 개발 경험
• GPT, Gemini 등 LLM 애플리케이션 개발 경험
• Azure, AWS 등 클라우드 활용 개발 경험
• 디자인 시스템 개발 경험
• 프론트엔드 테스트 코드 작성 경험
• Jira, Teams, Github, Notion 사용에 익숙하신 분","['React', 'JavaScript', 'TypeScript', 'Next.js']"
https://www.wanted.co.kr/wd/247329,네트워크 엔지니어 - 오피스 네트워크,카카오페이(kakaopay),경기 성남시,경력 3-10년,"주요업무
무선 인프라(WLAN/WIPS) 설계/구축 및 운영 업무를 진행해요.
Office L2/L3 네트워크 설계/구축 및 운영 업무를 진행해요.
Office 인터넷 회선 및 전용회선 계약/관리 업무를 진행해요.","자격요건
무선 인프라에(WLAN/WIPS) 대한 깊이 있는 지식 및 설계/구축/운영 경험을 보유한 분을 원해요.
라우팅 및 스위칭에 대한 지식 및 설계/구축/운영 경험이 필요해요.
TCP/IP 기반의 어플리케이션 통신 및 802.1x 인증 Flow 이해/분석 가능하신 분을 선호해요.
논리적이고 체계적인 문제 해결 및 커뮤니케이션 능력을 보유하신 분을 찾고 있어요.","우대사항
엔터프라이즈 네트워크 구축/운영 및 트러블슈팅 경험이 있는 분을 선호해요.
방화벽 / IPsecVPN / 엔드포인트 보안 지식 및 경험이 있으면 좋아요.
파이썬 / 쉘 스크립트 등의 프로그래밍 기본 지식이 있으면 좋아요.
무선 인프라 관련 NI 업체 경력 보유자를 환영해요.",[]
https://www.wanted.co.kr/wd/250989,제조 MES/장비자동화 시스템/ 경북 구미 근무 (3년~5년/주니어),에스케이씨앤씨(SK C&C),경북 구미시,경력 3-5년,"주요업무
• Smart Factory를 실현하는 장비자동화 시스템/품질분석 시스템을 개발하고 운영합니다.
• 미래 제조 혁신을 위한 EES 자동화 시스템(RMS/FDC/SPC)을 고도화합니다.
• ※ 근무지 : 경상북도 구미","자격요건
• 제조 실행 시스템(MES) 개발, 운영 경험을 보유하신 분
• 장비자동화 개발(RMS/FDC/APC/EES/EAP 등), 운영(DCP/EES 등) 경험을 보유하신 분
• Java, C#, React, Oracle 등 Back-End 또는 Front-End 개발 역량을 보유하신 분","우대사항
• 제조(반도체, 배터리, LCD) 분야 장비자동화 시스템/품질분석 시스템 개발 또는 운영 경험을 보유하신 분
• C#, Java, Oracle, Python 개발 경험을 보유하신 분
• 새로운 기술에 대한 호기심과 빠른 습득력을 갖추신 분
• 원활한 소통과 열정적인 태도로 팀원들과 시너지를 만들어내실 분
• 해외 출장업무에 거부감이 없으신 분",[]
https://www.wanted.co.kr/wd/256660,데이터 엔지니어(플랫폼),카카오페이증권(kakaopay증권),경기 성남시,경력 5-10년,"주요업무
• 빅데이터 엔지니어링 경험이 경력 5년 이상 있으신 분을 찾아요.
• SQL 통한 데이터 추출, 집계, 분석이 가능하신 분을 찾아요.
• Python/Java 등 한 가지 이상의 프로그래밍 언어에 능숙하신 분을 찾아요.
• Hadoop 기반 데이터플랫폼 (Hadoop, Hive, Impala, Trino, Kudu, Hue, Spark 등) 구축 및 운영을 경험해보신 분을 찾아요.
• Kubernetes 기반 서비스/시스템을 구축하고 운영한 경험이 있으신 분을 찾아요.
• 데이터 정합성/파이프라인을 구축하고 운영한 경험이 있으신 분을 찾아요.","자격요건
• 빅데이터 엔지니어링 경험이 경력 5년 이상 있으신 분을 찾아요.
• SQL 통한 데이터 추출, 집계, 분석이 가능하신 분을 찾아요.
• Python/Java 등 한 가지 이상의 프로그래밍 언어에 능숙하신 분을 찾아요.
• Hadoop 기반 데이터플랫폼 (Hadoop, Hive, Impala, Trino, Kudu, Hue, Spark 등) 구축 및 운영을 경험해보신 분을 찾아요.
• Kubernetes 기반 서비스/시스템을 구축하고 운영한 경험이 있으신 분을 찾아요.
• 데이터 정합성/파이프라인을 구축하고 운영한 경험이 있으신 분을 찾아요.","우대사항
• Ansible을 활용한 배포 및 운영 자동화 경험이 있으신 분이면 좋아요.
• Kerberos, Ranger, Vault 등 보안, 인증 관련 기술에 대한 이해가 있으신 분이면 좋아요.
• 데이터 거버넌스와 메타데이터 관리에 대한 이해가 있으신 분이면 좋아요.
• Frontend/Backend 기술을 이용하여 데이터 관련 툴을 개발해보신 경험이 있으신 분이면 좋아요.
• 데이터 분석 관련 프로세스/시스템을 구축하고 분석 업무 생산성을 개선시킨 경험이 있으신 분이면 좋아요.
• 클라우드 및 on-premise 환경에서 시스템 구축 및 개발 경험이 있으신 분이면 좋아요.
• MLFlow, Jupyterhub와 같은 MLOps 시스템 개발 및 운영 경험이 있으신 분이면 좋아요.
• 다양한 상황에서 최적의 솔루션을 찾을 수 있는 문제해결 능력과 원활한 커뮤니케이션 역량이 있으신 분이면 좋아요.",[]
https://www.wanted.co.kr/wd/253986,임베디드 소프트웨어 엔지니어(카메라&통신 모듈),니어스랩,서울 송파구,경력 3년 이상,"주요업무
• 카메라 드라이버 개발
• 통신모듈 및 테스트 & 시스템 구축","자격요건
• C/C++ 프로그래밍이 가능하신 분
• BUS/IO를 깊이 이해하고 드라이버 구현이 가능하신 분
• 비즈니스 영어(기술적 역량)가 가능하신 분","우대사항
• 통신모듈 선정 및 시스템 구축 경험이 있는 분
• ROS2 개발 경험이 있는 분
• MAVLink 기반 개발 경험이 있는 분
• 시스템 아키텍처 설계 및 세부 서비스 구현 경험이 있는 분
• Pixhawk 기반 개발 경험이 있는 분",[]
https://www.wanted.co.kr/wd/250772,Physical Computing 개발 연구원,엑스오비스,서울 강남구,신입,"주요업무
• 미디어 컨텐츠를 위한 전자 부품 설계 및 제어 (H/W, S/W)
• AVR 플랫폼 (Arduino, ESP32) 프로토타입 제작 연구
• SW Application과의 연동을 위한 프로토콜 개발 및 구현","자격요건
• 마이크로컨트롤러 기반 개발 경험
• 각종 센서 및 액추에이터 모듈 제어 경험","우대사항
• 전자, 컴퓨터 또는 관련 분야 전공자 우대",['Arduino']
https://www.wanted.co.kr/wd/246048,DevSecOps Engineer,레브잇,서울 관악구,경력 3-7년,"주요업무
• AWS 기반의 서비스 인프라를 운영하고 고도화합니다.
• 인프라/어플리케이션 모니터링 시스템을 운영하고 고도화합니다.
• HA Infra Architecture를 구성합니다.
• AWS 보안 관련 서비스 검토 및 도입을 담당합니다.
• 침해위협 및 정보보안 요소를 포함한 모니터링, 로그 및 알람 체계를 구성합니다.","자격요건
• AWS, EKS, Mongo 등 다양한 시스템 경험 및 지식/기술 역량을 보유하신 분이 필요합니다.
• 네트워크 레이어에 대한 깊은 이해 및 디버깅 능력을 보유하신 분이 필요합니다.
• CI/CD 툴을 이용한 DevSecOps 환경 설계가 가능하신 분이 필요합니다.
• 침해사고 대응 경험이 있으신 분이 필요합니다.
• 시스템 취약점 점검/분석 및 가이드 역량이 있으신 분이 필요합니다.","우대사항
• E-Commerce 관련 경험이 있는 분을 선호합니다.
• 보안, 컴퓨터 공학 관련 학사 이상이신 분을 선호합니다.
• 정보보안 관련 자격증을 보유하신 분을 선호합니다.
• IPS, VPN, Firewall, DB 접근제어, WAF 등, 보안 장비 도입 경험이 있으신 분을 선호합니다.
• Docker, k8s 등 컨테이너 서비스 및 AWS, GCP 클라우드 서비스 경험이 있으신 분을 선호합니다.

[기술 스택]

• 앱: React Native
• 웹: React
• API/검색/캐시서버: Node.js, Gunicorn (python), Elastic Cloud, Elastic Cache
• 데이터베이스: MongoDB, Redis, Elastic Search, PostgreSQL, MySQL
• 클라우드 서비스: AWS (Route 53, CloudFront, ELB, EKS, EC2, S3, Lambda 등)
• 컨테이너 오케스트레이션: k8s, Docker
• CI/CD: GitHub Actions, Argo CD
버전 관리: Git
모니터링 및 로깅: Datadog, Cloud Watch
정보보호시스템: tailscale, Datadog, Shield Advnaced, sg, aws config, okta 등","['Github', 'MySQL', 'Python', 'AWS', 'Docker']"
https://www.wanted.co.kr/wd/258376,DBA,스푼랩스,서울 강남구,경력 3년 이상,"주요업무
• 클라우드 환경에서 멀티 어카운트, 멀티 리전 클러스터, 인스턴스 관리를 수행합니다.
• MySQL, PostgreSQL 또는 그 외 오픈 소스 RDS Cluster/Replication를 운영합니다.
• RDS 버전 관리 및 이 기종 Data migration을 수행합니다.
• DB Schema 설계 및 DB 성능 최적화(쿼리 검수 / 테스트 / 튜닝 / 부하 검증 등)를 수행합니다.
• DB monitoring(Datadog)을 운영 및 구성합니다.
• DB 접근제어 솔루션을 운영 및 구성합니다.
• Global database를 운영 및 구성합니다.
• ERD를 제작 및 관리합니다.","자격요건
• Cloud 환경에서의 DB 경력 3년 이상, DBA 경력 5년 이상이신 분
• AWS Aurora RDS 경험을 보유하신 분
• DB Cluster, Replication 경험을 보유하신 분
• DB 쿼리 튜닝 업무 경험을 보유하신 분
• DB 장애 및 처리 경험을 보유하신 분","우대사항
• 글로벌/멀티 리전에 대한 운영 경험을 보유하신 분
• AWS Cloud 환경에서 RDS가 아닌 다른 기능들을 사용해 보신 분 (Route 53, Secret Manager 등)
• DB 접근제어/암호화/망분리 환경 운영 경험을 보유하신 분
• ISMS-P / ISO 27001 심사 대응 경험을 보유하신 분
• 24시간 구동 서비스를 운영 경험을 보유하신 분
• 언어를 사용해 개발해본 경험을 보유하신 분 (Python, Shell Script 등)",[]
https://www.wanted.co.kr/wd/257219,React(Next.js) 웹 프론트엔드 리드,똑똑한개발자,서울 마포구,경력 7-10년,"주요업무
• 프런트팀 프로젝트 개발 리드
• 프런트팀 시스템 구축
• 웹 에이전시에서 진행하는 다양한 외주 프로젝트 개발 관리
• 코드 구조 설계 및 코드 품질 관리
• 팀원의 성장을 도모할 수 있는 매니지먼트","자격요건
• 7~10년차 프런트팀 리딩 경험
• React, Next.js, TypeScript를 사용한 웹 서비스을 제작 경험
• Github/JIRA 활용한 프로젝트 관리가 가능하신 분","우대사항
• 스타트업 문화에 익숙하신 분
• Vercel을 활용한 Web Hosting 경험이 있으신분
• 신규 서비스 런칭까지 주도적으로 개발 경험이 있으신 분
• 다양한 프레임워크/라이브러리 경험을 통해 자기 발전에 대한 욕구를 보유하신 분
• WebGL or Three.js를 활용한 3D 인터랙션 구현에 대한 이해도가 있으신 분
• Back-End 개발자와 협업한 경험과 서버 업무에 대한 이해도가 있으신 분
• 코드 리뷰 등을 통해 팀원들의 성장에 도움을 주고자 하는 분","['JIRA', 'Slack', 'React', 'TypeScript', 'API', 'React Native', 'Notion', 'Next.js']"
https://www.wanted.co.kr/wd/253317,3D 반도체 반송 공정 가상 시뮬레이션 솔루션 개발자,주밍코리아,서울 강서구,경력 3년 이상,"주요업무
• 반도체 AMHS 반송 공정의 가상 시뮬레이션 WEB 솔루션 설계 및 개발
• React 기반 프론트엔드와 3D 시뮬레이션 모듈 통합
• 대규모 데이터 처리 및 시뮬레이션 최적화","자격요건
• React를 활용한 웹 어플리케이션 개발 경험
• 게임 개발, 시뮬레이션 프로젝트 등 물리 시뮬레이션 관련 경험
• DB, 시스템 기본적인 백엔드 시스템에 대한 이해","우대사항
• 3D 시뮬레이션에서 필요한 수학적 이해와 논리적 사고
• 제조 공정 시뮬레이션 개발 경험
• Node.js 및 백엔드 API 설계 경험","['WebGL', '게임 개발', '게임 프로그래밍', 'GLSL', 'React.js']"
https://www.wanted.co.kr/wd/222512,QA Engineer,투애니쓰리랩스,서울 성동구,경력 3-14년,"주요업무
해당 포지션의 주요 업무는 엔지니어링 팀의 요구에 맞는 강력한 QA 전략을 설계하고 구현하는 일입니다. 블록체인 서비스의 모든 단계에서 품질 보증 프로세스를 책임지고, 신뢰성과 우수성을 보장하며 소프트웨어 개발 생애 주기에 적극적으로 영향을 미칩니다.

품질은 사용자 신뢰와 제품 성공의 핵심입니다. 당사의 첫 QA 전문가로서 품질 문화의 기초를 다지고, 우리가 구축하는 모든 것에 대해 우수성을 이끌어낼 것입니다.

• 확장 가능한 QA 프레임워크를 개발하고, 제품 및 엔지니어링 팀과 협력하여 개발 프로세스와 원활하게 통합될 수 있도록 합니다.
• 지속적인 배포와 지속적 전달을 지원할 수 있도록 테스트 계획, 테스트 케이스, 그리고 자동화를 포함한 종합적인 테스트 전략을 수립합니다.
• 품질 최선의 실천을 팀에 도입하고, 개발 생애 주기의 모든 단계에서 품질을 선도하며 품질 문화를 확립합니다.
• 버그를 식별, 문서화, 우선순위를 매기고, 이해관계자들과 밀접하게 협력하여 실행 가능한 해결책을 제시합니다.
• 블록체인 서비스에서 데이터와 기능의 신뢰성과 정확성을 보장합니다.
• 생산 시스템을 지속적으로 모니터링하여 품질 격차를 식별하고 이를 해결합니다.","자격요건
• 20명 이상의 엔지니어로 구성된 팀에서 QA 프로세스 구축 및 확장한 경험 보유
• 다양한 팀과 협업하며 품질 기준을 영향력 있게 설정할 수 있는 강력한 리더십과 커뮤니케이션 능력 보유
• 시스템 전반에 미치는 영향을 고려하며 문제를 해결할 수 있는 분석적 사고 능력 보유
• 수동 및 자동화 테스트 도구, 프레임워크, 그리고 방법론에 대한 실무 경험 보유
• 영어 커뮤니케이션이 가능하며, 글로벌 팀원들과 원활하게 협업할 수 있는 능력 보유","우대사항
• 블록체인 또는 Web3 기술(DeFi, P2E, 암호화폐) 경험 및 그에 따른 고유한 QA 문제에 대한 이해 가능
• 블록체인 서비스 또는 애플리케이션을 아이디어 단계부터 배포까지 성공적으로 출시한 경험 보유
• Figma, Linear, Asana, Notion과 같은 협업 도구에 사용 경험 보유
• 테스트 자동화 프레임워크 설계 또는 CI/CD 파이프라인 구현 경험 보유",['QA 엔지니어링']
